"Date";"agilient_tech";"abbvie";"amerisource_bergen";"abbot_labs";"align";"amgen";"baxter";"becton_dickinson";"biogen";"bio_rad_labs";"briston_myers_squibb";"boston_scientific";"cardinal_health";"cigna";"centene";"cooper";"charles_river_laboratories";"catalent_inc";"cvs_health_corp";"quest_diagonistcs";"danaher";"davita";"dexcom";"elevance_health";"edwards_lifesciences";"gilead";"hca";"hologic";"henry_schein";"humana";"idexx_labels";"illumina";"incyte";"iqvia_holdings";"intuitive_surgical";"j_j";"laboratory_america";"eli_lilly";"mckesson";"medtronic";"molina_healthcare";"merck_co";"mettler_toledo";"pfizer";"perkin_elmer";"regeneron_pharma";"steris";"resmed";"stryker";"bio_techne";"teleflex";"thermo_fisher_scientific";"universal_health_service";"united_health";"vertex";"viatris";"waters";"west_pharmaceutical";"dentsply";"zimmer_biomet";"zoetis_inc"
2019-03-04;80,13;79,46;80,48;78,62;256,31;189,78;75,47;252,86;327,26;312,79;53,05;40,3;50,9;171,68;58,56;287,85;141,2;43,71;55,96;85,72;125,89;55,44;35,38;292,59;57,07;65,45;136,1;47,42;59,76;277,66;213,41;307,7;85,41;141,49;183,31;138,48;147,02;127,46;120,1;92,29;132,73;77,59;689,19;40,83;95,72;433,83;101,9;122,03;190,67;48,79;292,61;259,45;137,24;236,02;190,04;28,08;240,87;104,9;48,69;124,43;95,87
2019-03-01;81,24;80,1;82,98;78,59;263,35;191,16;75,84;254,37;334,1;317,41;53,22;40,75;53,05;178,25;61,34;290,67;144,09;43,92;58,13;86,41;127,77;57,05;35,87;307,68;57,9;66,01;138,47;47,92;60,07;291,02;215,93;321,18;88,17;143,35;186,18;138,35;148,73;128,84;124,53;92,09;138,4;77,86;698,76;41,1;96,46;439,57;103,11;122,6;191,58;49,2;294,51;264,06;140,8;246,15;192,16;27,45;244,8;106,14;49,13;125,41;95,75
2019-02-28;79,44;79,24;83,3;77,62;258,97;190,08;74,73;248,79;328,01;270,9;51,66;40,12;54,34;174,44;60,89;285,99;142,17;43,22;57,83;86,55;127,02;56,9;34,83;300,73;56,43;65,02;139,04;47,15;59,3;285,04;211,03;312,77;86,23;140,1;182,54;136,64;148,24;126,29;127,16;90,5;134,63;77,51;680,91;41,09;94,16;430,74;102,43;120,96;188,51;48,48;289,84;259,57;138,83;242,22;188,75;26,39;242,22;104,75;41,76;124,12;94,23
2019-02-27;79,42;79,41;82,79;77,23;258,25;191,42;75,07;250,29;328,89;273,99;50,96;39,93;53,63;180,72;61,89;287,02;142,57;43,08;58,5;86,05;126,39;56,92;35,02;306,07;56,2;65,57;138,81;46,96;58,4;287,97;208,97;309,16;87;141,64;183,14;135,87;147,12;125,68;127,42;90,89;140,33;76,87;686;40,7;93,87;433,33;101,82;120,62;186,77;48,58;290,41;259,14;133,26;250,08;189,81;26,01;241,64;103,89;41,24;124,49;93,8
2019-02-26;78,55;80,51;83,92;76,75;259,79;190,08;74,91;249,11;327,62;272,87;50,16;39,86;53,6;188,15;63,79;288,75;140,71;42,86;60,68;86,94;123,21;57,99;34,9;317,42;56,04;65,28;142,52;46,38;58,49;302,35;207,74;301,21;85,7;140,99;182,82;136,11;146,92;124,67;127,15;91,29;145,83;76,99;676,98;40,78;92,58;426,15;100,8;120,56;185,24;47,89;288,38;253,99;133,63;262,98;188,92;30,62;238,52;103,77;41,22;123,36;93,49
2019-02-25;79,34;80,29;84,67;76,86;262,35;189,81;74,79;250,28;327,48;275,22;50,65;39,99;54,58;191,62;64,02;294,6;145,31;43,42;61,23;87,19;123,15;58,24;35,23;314,4;56,81;65,35;143,26;46,99;59,83;304,87;210,1;304,74;86,88;141,77;184,46;136,2;147,09;123,89;130,18;92,22;145,6;76,64;689,97;40,84;94,13;420,38;101,66;121,96;187,48;48,74;290,15;253,84;134,4;264,6;186,33;30,97;239,08;105,11;41,54;123,9;94,39
2019-02-22;78,42;80,02;85,67;76,13;253,99;187,5;74,68;249,66;325,33;274,26;50,98;40,52;54,9;193,77;64,01;292,59;144,67;43,58;61,95;87,8;113,48;58,7;34,22;316,79;57,5;65,74;144,04;46,96;59,94;309,68;209,18;301,06;84,85;142,46;183,95;136,6;148,76;124;131,49;93,77;141,73;77,02;678,83;40,72;93,58;422,52;101,24;122,39;188,67;48,74;285,42;252,1;136,04;267,11;185,76;31,26;235,41;104,28;41,63;124,44;94,61
2019-02-21;77,89;78,75;84,98;75,14;250,23;185,5;74,03;247,69;321,17;274,34;50,13;40,12;54,75;191,87;63,51;286,33;142,39;42,54;62,35;87,81;112,43;59,21;36,56;311,3;57,98;65,55;142,01;46,45;59,98;307,56;205,99;296,88;83,33;142,02;183,29;135,42;148,32;122,72;131,95;92,61;136,57;76,12;674,21;39,95;93,19;418,62;100,1;122,38;187,58;48,49;275,23;251,45;134,55;266,4;183,06;31,06;234,58;103,83;41,76;123,48;93,47
2019-02-20;78,56;79,99;86,33;75,54;253,79;186,92;74,13;249,06;335,16;272,74;51,3;40,11;55,91;194,12;65,28;284,62;141,67;42,79;64,22;88,94;112,2;59,06;36,38;312,95;58,89;66,98;142,33;46,42;60,17;308,88;211,44;302,24;83,74;141,19;183,22;136,35;149,75;122,66;134,04;92,8;137,67;75,74;673,05;40;93,51;422,51;99,77;122,85;187,64;48,43;286,48;252,22;134,32;269,51;187,84;31,62;234;102,87;42,69;123,98;94,39
2019-02-19;77,52;80,52;86,85;75;255,24;186,97;73,47;248,04;333;270,06;51,36;39,86;56,79;198,28;64,41;283,42;141,13;42,24;69,88;88,05;111,32;59,14;36,98;311,6;59,01;66,76;143,59;46,29;63,11;305,4;211,32;302,26;84,08;141,49;182,72;135,69;149,79;122,13;136,3;92,33;134,86;75,56;671,86;40,38;93,87;420,6;99,75;122,51;186,11;47,97;282;250,83;135,27;270,41;186,86;32,1;234,44;102,51;43,84;123,56;94,91
2019-02-15;78,3;80,85;86,66;75,25;254,96;188,34;73,43;248,34;332,87;270,34;51,67;40,01;55,48;197,87;64,97;279,07;140,86;42,03;69,53;87,81;111,24;59,1;37,12;311,58;59,26;67,59;144,26;46,29;62,39;310,3;210,26;299,82;84,15;141,85;182,83;136,38;150,17;122,48;135,56;92,27;135,34;76,1;668,86;40,19;93,99;423,97;100,45;122,28;186,83;47,91;285,89;252,49;135,53;271,13;188,07;31,84;234,69;101,91;43,58;123,65;95,37
2019-02-14;77,02;80,52;86,45;73,97;250,75;186,68;72,44;244,51;324,71;261,42;50,83;39,92;55,5;192,22;63,96;276,01;139,7;41,58;67,69;85,5;110,36;58,09;36,96;308,17;58,71;66,37;142,22;45,23;62,37;301,56;206,94;292,47;83,42;141,13;178,69;134,31;146,76;120,75;134,39;91,23;136,08;75,27;662,91;39,79;93,35;414,97;99,44;121,04;185,54;47,14;281,52;246,14;133,73;265,33;185,72;31,52;231,5;100,9;43,68;122,49;93,26
2019-02-13;77,25;80,79;86,41;74,38;251,85;188,98;72,67;245,05;321,54;261,79;50,98;39,6;55,05;188,8;63,69;278;139,12;41,13;67,79;89,88;111,22;57,92;37,26;305,7;58,74;65,94;140,89;44,9;62,09;299,35;210,39;293,52;81,06;131,82;177,82;134,45;147,19;119,65;134,17;90,67;137,01;75,35;668,61;39,53;93,77;412,09;98,93;120,19;185,29;47,26;281,58;247,39;134,11;263,8;185,25;31,25;234,23;105,84;43,87;123,56;88,25
2019-02-12;77,07;79,93;85,79;75,06;254,32;188,43;72,48;246,26;319,43;258,1;49,71;40,04;54,53;185,12;63,05;278,09;129,2;40,85;67,01;89,26;111,37;57,36;38,18;306,44;59,2;65,4;140,22;44,72;61,01;296,33;209,5;292,2;81,4;131,66;179,9;134,16;146,59;119,49;134;90,25;129,39;74,87;672,49;39,69;93,57;416,34;98,21;120,8;185,66;46,66;277,9;248,33;133,35;263,5;184,01;31,74;234,14;104,96;42,98;123,95;87,51
2019-02-11;76,08;79,77;83,64;73,54;244,57;185,79;71,73;242,78;316,87;252,93;50,1;39,31;53,19;182,89;61,95;275,23;126,07;40,01;65,1;88,25;109,68;55,99;37,81;302,17;57,77;67,62;138,66;43,79;60,39;293,76;206,64;284,37;80,21;129,1;176,49;132;144,29;118,01;130,43;89,6;137,09;73,14;662,49;39,51;92,05;408,51;97,21;119,86;183,53;45,95;275,59;244,57;132,7;257,14;181,53;31,04;232,35;103,57;42,97;122,23;86,27
2019-02-08;75,8;79,67;84,31;73,33;241,26;186;71,5;242,21;315,12;248,85;50,22;39,19;52,67;181,37;62,9;276,07;125,43;39,71;65,01;89,09;109,25;56,13;36,38;304,25;57,31;67,47;139,53;43,61;59,15;298,89;207,74;284,1;80,87;128,81;172,35;132,4;144,83;119,6;128,49;89,01;136,9;73,92;662,3;40,03;91,83;406,86;96,81;118,59;182,66;45,93;274,14;243,51;131,49;261,9;181,34;30,47;231;102,69;42,62;120,58;86,83
2019-02-07;75,33;79,17;85,8;72,74;239,45;184,23;71,11;241,56;308,73;248,03;50,05;38,85;54,25;185,96;63,91;272,82;125,38;39,52;65,75;89,74;108,59;57,03;35,99;308,05;56,75;67,28;140,62;43,45;62,47;303,97;206,81;276,52;79,83;129,65;169,79;132,05;147,46;117,5;130,6;88,9;137,8;73,25;648,13;39,53;91,61;406,46;95,72;119,15;180,75;46,06;270,89;242,91;132,94;269;180,18;30,35;230;102,8;42,86;118,29;86,21
2019-02-06;76,3;79,08;86,64;73,49;244,04;190,76;71,77;243,07;333,24;252,7;51,14;38,77;50,79;187,48;63,08;276,46;126,49;39,48;66,03;87,66;109,66;56,15;36,29;311,36;56,86;68,75;140,03;43,83;63,31;301,77;208,83;284,18;81,42;130,66;173,98;133;141,24;119,27;132,62;88,86;138,28;73,79;655,15;40,13;93,59;406,56;95,59;118,59;180,7;46,81;272,55;247,25;135,06;269,5;182,39;30,97;232,61;103,9;43,27;118,18;87,58
2019-02-05;76,31;79,69;85,77;73,11;243,51;188,31;72,05;242,41;336,99;250,15;50,15;37,75;50,2;186,45;63,73;277,85;126,4;39,23;65,67;87,49;109,51;56,85;37,19;303,55;56,7;67,68;139,72;44,15;62,45;303,41;207,98;281,87;81,4;130,09;174,3;132,88;141,91;120,43;131,77;88,03;138,57;73,56;652,84;39,92;92,84;421,04;95,16;118,11;179,35;47,15;273,41;246,01;134,91;266,31;187,02;31,08;232,65;103,86;43,2;118,32;87,37
2019-02-04;76,03;78,53;84,45;72,5;244,54;186,18;72,57;247,16;334,07;250,7;50,85;37,93;49,91;192,07;64,98;277,24;127,4;37,34;65,91;87,93;109,59;56,6;36,12;304,21;57,1;70,05;138,76;43,91;61,49;305,96;203,16;281,04;81,6;129,02;174,14;132,88;140,97;120,17;132,26;87,81;136,36;73,3;642,52;40,23;91,27;425,4;94,33;115,46;177,14;44,45;272,19;243,59;134,68;268,21;187,98;30,83;230,29;104,77;42,79;118,08;86,97
2019-02-01;76,04;80,5;83,76;72,36;244;187,07;72,13;247,42;330,91;251,12;49,89;37,93;49,34;194,06;65,89;277,72;124,13;37,28;65,22;87,68;109,3;56,3;35,45;303,29;56,23;70,05;139,71;43,7;60,55;306,3;205,38;282,86;82,92;129,56;174,88;134,2;140,99;120,89;127,33;88,31;138,86;72,9;642,82;40,65;90,86;430,15;93,62;114,73;177,31;43,92;271,7;243,43;135,53;268,72;191,52;30,76;230,81;103,22;42,09;116,6;87,14
2019-01-31;76,05;80,29;83,37;72,98;248,95;187,11;72,49;249,46;333,78;249,87;49,37;38,15;49,97;199,81;65,28;278,76;123,19;36,93;65,55;87,35;110,92;56,13;35,26;303;56,81;70,01;139,43;44,4;60,91;308,99;212,78;279,79;80,59;129,01;174,55;133,08;139,35;119,86;128,25;88,39;132,98;70,97;638,16;40,24;90,5;429,27;95,17;114,06;177,57;43,62;273,5;245,67;132,53;270,2;190,91;29,95;231,22;108,27;41,95;109,56;86,16
2019-01-30;75,44;79,06;78,53;71,68;232,83;184,86;71,72;245,48;327,86;244,98;48,86;37,42;48,76;199,8;65,03;276,75;122,28;36,52;65,96;86,92;109,01;55,84;35,9;297,56;56,25;69,83;139,06;45,01;61;306,39;207,68;272,57;79,98;127,56;169,49;131,64;138,37;116,94;124,97;87,83;134;69,96;632,93;39,42;90,27;419,91;93,74;113,64;179,39;42,1;272,64;245,06;133,02;270,37;187,05;30,82;231,57;105,91;41,57;108,46;85,09
2019-01-29;73,56;77,47;79,54;69,69;222,03;192,11;70,25;242,45;334,48;239,3;48,32;37,01;49,34;198,39;63,95;273,76;119,39;36,27;65,54;86,15;105,27;56,61;35,01;272,71;55,37;69,59;138,03;44,12;60,17;300,82;204,29;285,26;79,29;124,89;164,75;130,33;136,62;115,71;125,29;86,47;134,6;69,83;621,01;38,65;87,7;417,15;92,04;113,98;161,07;41,13;267,87;236,9;132,56;267,34;186,38;28,77;229,42;105,41;41,08;105,66;84,41
2019-01-28;73,27;77,14;80,12;69,05;221,49;191,95;70,17;241,84;330,01;238,07;48,32;36,85;49,14;195,08;64,48;273,64;118,58;36,49;65,24;85,49;106,03;56,07;35,34;270,01;56,11;67,91;131,73;44,62;60,06;301,63;205,7;287,68;80,66;124,69;165,58;128,99;136,5;115,03;125,77;86,42;136,13;69,53;618,16;37,47;86,74;413,95;91,56;114,98;162;40,98;267,86;237,88;130,43;266,77;188,09;28,53;228,66;105,73;40,44;105,84;83,65
2019-01-25;73,65;80,54;79,66;71,15;227,22;198,77;70,33;243,06;336,77;240,31;48,93;37,45;49,35;196,28;64,5;275,61;118,76;36;65,45;85,41;106,33;57,09;36,25;272,68;56,88;68,9;132,9;44,83;77,25;300,68;208,85;293,88;79,95;125,98;171,68;128,23;137,4;114,97;127,05;87,02;135,32;69,56;614,55;38,52;86,49;418,29;94,56;116,13;165,76;41,07;268,83;240,9;131,14;268,05;189,5;29,04;229,16;106,73;41,41;107,41;84,69
2019-01-24;72,18;85,88;78,7;70,86;220,67;200,97;69,95;240,72;332,87;237,07;49,02;37,23;48,52;193,07;63,37;271,97;118,01;35,6;64,98;85,6;106,05;56,39;36,02;265,6;56,4;67,86;132,69;44,58;76,6;300,53;206,16;301,06;77,01;125,11;178,71;127,03;136,36;114,99;125,47;87,23;133,7;69,77;605,65;38,82;85,14;407,93;117,3;114,75;167,3;40,56;266;240,58;129,83;266,13;186,58;28,21;223,71;105,46;40,59;105,24;83,66
2019-01-23;71,65;88,45;79,36;69,91;217,22;201,56;69,64;239,14;337,22;237,09;49,96;37,19;48,87;196,92;62,77;268,81;118,81;35,31;66,11;86,31;106,13;56,96;36,63;268,1;55,89;68,25;133,79;44,4;76,9;299,28;201,64;302,29;75,2;126,13;176,65;128,8;136;118,79;126,12;87,16;133,87;71,93;605,18;39,97;84,9;401,21;117,22;113,45;165,78;40,53;260,58;241,46;130,44;267,02;189,89;28,06;229,51;104,7;41,02;104,78;83,69
2019-01-22;71,32;88,66;79,71;71,49;216,16;201,98;69,66;239,19;338,96;235,52;49,72;37,26;48,65;193,08;62,77;267,51;117,59;35,39;64,92;86,18;106,41;56,85;37,7;264,57;56,1;68,55;132,97;44,19;77,48;298,78;201,31;303,62;77,33;124,86;178,93;128,8;135,7;117,09;125,87;87;134,57;72,31;593,69;40,07;84,57;404,75;117,47;112,7;165,88;40,25;257,53;240,7;130,61;265,69;193,88;28,89;203,66;104,45;40,76;103,92;84,09
2019-01-18;71,93;89,5;79,86;71,42;220,09;203,88;70,63;242,08;337,42;239,65;50,12;37,69;49,05;194,83;63,31;269,63;119,21;35,61;65,52;87,04;107,45;57,37;37,38;266,12;56,14;69,18;134,54;44,12;79,3;295,56;200,87;312,75;78,42;127,19;180,85;130,69;137,7;116,59;126,67;87,3;136,96;72,34;602,1;40,32;86,4;418,84;117,84;112,8;167,55;40,79;257,92;240,66;131,97;265,5;194,7;29,59;206,94;105,25;40,83;105,34;84,59
2019-01-17;70,82;87,2;76,08;70,52;212,67;201,92;69,12;236,11;338,34;237,84;49,6;36,81;48,17;194,5;62,63;267,5;118,45;35,21;63,37;85,1;105,57;56,72;37,38;261,89;53,04;68,65;134,06;43,1;78,28;291,02;196,9;310,05;78,67;124,09;178,09;129,09;135,26;119,16;124,39;87,6;135,4;72,09;587,69;40,26;84,33;417,38;117,41;112,65;164,41;40,49;254,7;238,17;130,52;259,77;190,52;29,55;202,34;104,26;40,25;106,22;84,25
2019-01-16;70,03;85,55;77,3;69,82;206,79;198,89;68,26;231,27;332,03;236,56;49,13;36,62;48,42;196,73;63,23;272,15;117,03;34,63;63,92;84,27;104,49;57,27;36,76;261,92;52,21;67,64;132,31;42,97;79,98;293,3;197,24;305,63;76,56;124,74;171,98;128,04;132,03;116,8;123,6;86,99;135,97;71,14;580,15;39,92;83,08;404,54;116,89;111,25;163,4;40,08;248,64;234,63;129,64;261,46;186,15;29,26;198,74;104,51;40,15;105;83,21
2019-01-15;70,6;85,5;77,26;70,47;195,05;199,38;67,54;230,78;337,54;237,9;49,72;36,72;47,63;196,55;62,56;268,68;116,46;34,07;63,74;85,03;105,04;56,77;36,76;260,35;54,03;68,52;131,49;42,94;81,14;288,61;196,01;305,48;78,76;122,88;171,82;129,36;132,64;117,09;123,05;86,03;135,11;71,04;582,11;40,51;82,36;405,02;115,67;109,66;162,14;39,7;256,11;235,47;127,03;256,87;186,68;29,35;197,64;103,81;39,81;104,17;84,81
2019-01-14;69,75;84,76;76,86;68,27;193,94;196,78;66,12;226,38;330,42;236,37;47,97;35,31;47,28;192,05;60,95;260,58;116,94;33,59;65,34;83,48;104,09;55,96;35,69;255,12;49,83;67,25;129,26;42,53;79,94;282,08;189,79;299,19;73,54;121,49;167,57;128,28;131,15;114,68;121,69;84,75;132,75;69,96;573,22;40,16;81,72;400,73;113,58;107,83;157,66;39,07;249,94;235,04;125,25;248,06;183,91;29,51;195,84;102,66;40,07;102,69;84,5
2019-01-11;70,38;88,31;76,56;69,33;198,25;200,56;66,81;228,87;333,21;241,42;47,99;35,56;47,59;194,66;59,99;261,49;119,21;33,75;65,81;85,03;105,26;56,07;35,27;256,64;50,93;68,16;129,14;42,89;79,76;283,47;192,91;307,07;74,65;122,81;168,44;129,75;131,92;116,18;122,16;84,84;133,38;71,42;576,96;40,65;83,51;408,63;114,81;110;159,49;39,44;255,99;240;125,73;247,67;188,16;29,55;198,24;103,83;40,71;104,28;86,06
2019-01-10;69,9;88,2;76;69,08;202,64;202,68;67,31;229,45;331,19;240,87;47,72;35,95;47,59;191,78;59,21;259,64;119,59;33,88;65,55;84,73;105,36;55,16;35,48;252,27;51,7;68,04;129,75;42,56;79,48;275,02;192,72;309,77;75,12;123,36;172,69;129,71;130,9;115,94;122,04;84,84;133,04;71,02;576,29;40,11;82,56;408,06;115,39;109,03;161,34;38,42;262,62;238,86;125,67;244,87;186,03;29,11;196,97;103,86;40,04;103,72;85,9
2019-01-09;69,25;87,81;76,32;69,44;200,32;200,37;67,12;227,45;326,63;237,37;47,18;35,88;46,58;190,35;59,12;258,26;117,99;33,38;66,04;84,44;104,36;53,92;34,69;251,35;51,45;67,94;128,3;42,08;76,39;276,25;192,22;305,24;73,7;122,16;172,37;128,93;129,69;117,21;118,26;84,3;130,59;71,91;568,47;41,08;80,79;399,58;114,55;107,55;159,8;37,24;259,62;236,39;124,31;243,64;182,3;28,94;194,93;103,79;39,65;102,4;86,23
2019-01-08;67,83;90,79;75,55;68,3;192,95;200,61;65,99;222,7;324,44;235,53;47,99;35,38;46,5;189,93;58,04;253,83;117,58;32,79;68,53;84,23;103,43;54,06;32,88;249,46;50,87;68,09;126,19;40,86;75,37;274,93;189,29;293,75;74,9;119,63;161;129,96;128,36;116,34;117,71;83,03;128,31;72,46;556,53;41,17;78,77;397,26;113,51;106,71;158,9;36,83;252,84;229,98;122;243,29;178,19;29,87;192,39;101,69;39,44;101,57;86,54
2019-01-07;66,85;90,37;74,75;69,13;189,92;198,07;66,17;218,64;322,4;233,67;48,41;34,42;45,8;186,5;57,25;246,77;112,56;32;68,61;82,64;100,86;54,37;32,49;250,35;49,91;68,56;124,44;40,49;74,15;276,58;186,89;307,89;74,21;117,2;159,48;127,01;126,98;115,28;115,36;82,45;117,75;71,92;533,58;40,98;76,72;396,63;111,22;104,14;157;36,47;250,18;224,75;118,3;240,08;175,85;29,75;187,24;98,55;39,71;103,9;85,27
2019-01-04;65,46;89,07;74,22;68,11;186,71;195,44;66,5;216,99;318,33;226,28;46,89;34,21;44,92;188,69;56,77;246,19;109,75;31,08;66,82;82,71;100,45;54;29,06;249,91;49,57;68,25;123,39;39,15;74,5;276,62;187,43;302,69;72,27;115,07;157,23;127,83;127,96;114,66;114,33;88,13;109,66;72,73;527,15;40,76;75,89;397,55;110,19;103,91;157,06;36,12;251,14;221,76;118,56;239,62;172,7;28,84;179,78;98,24;39,01;103,86;84,76
2019-01-03;63,27;86,29;73,37;66,22;184,78;188,98;64,48;211,2;307;224,3;45,12;32,91;44,16;185,57;54,96;246,18;104,82;29,84;65,23;80,68;97,62;50,98;28,07;248,42;47,89;65,25;119,44;38,28;73,77;269,7;178,02;284,24;68,06;109,96;150,08;125,72;123,7;111,31;112,94;85,45;105,9;70,6;513,56;39,85;72,79;372,08;106,48;101,48;152,46;34,02;246,2;212,17;115,98;236,85;163,73;27,23;176,34;94,53;37,91;100,43;81,56
2019-01-02;65,69;89,23;74,45;69,5;202,12;191,9;65,3;220,08;304,69;228,08;52,43;34,46;45,07;187,17;56,5;250,63;111,09;30,91;65,58;82,17;100,5;51,73;28,8;255,02;49,75;63,44;121,76;38,42;76,39;281,59;182,46;294,52;63,56;114,31;155,34;127,75;126,43;114,88;113,07;87,92;112,89;72,08;546,04;41;76,92;372,44;111,77;104,14;154,5;35,48;252,38;219,42;117,44;243,49;164,08;27,92;183,41;96,41;37,89;102,28;84,48
2018-12-31;67,46;92,19;74,4;72,33;209,43;194,67;65,82;225,32;300,92;232,22;51,98;35,34;44,6;189,92;57,65;254,5;113,18;31,18;65,52;83,27;103,12;51,46;29,95;262,63;51,06;62,55;124,45;41,1;78,52;286,48;186,02;299,93;63,59;116,17;159,64;129,05;126,36;115,72;110,47;90,96;116,22;72,86;565,58;41,38;78,55;373,5;113,87;106,85;156,75;36,18;258,48;223,79;116,56;249,12;165,71;27,4;188,65;98,03;37,21;103,72;85,54
2018-12-28;65,96;91,12;73,96;71,09;208,29;190,73;65,21;221,99;293,52;229,66;50,94;34,67;44,58;190,65;56,4;249,65;111,72;30,74;65,19;82,01;101,83;50,37;29,57;259,08;50,14;61,88;122,51;40,45;77,92;282,28;185,88;298,23;62,28;113,91;157,07;127,27;124,51;114,2;110,04;89,26;113,66;71,87;557,54;40,72;77,29;362,62;112,04;105,21;154,8;35,44;254,5;222,45;116,2;246,24;161,42;27,27;184,76;96,23;37,1;102,65;84,49
2018-12-27;66,48;89,91;73,53;70,63;211,33;190,33;65,56;222,22;294,41;229,88;50,41;34,48;44,58;192,79;56,88;252,18;110,37;30,78;65,24;82,5;101,5;50,68;29,48;260,88;50;62,94;122,38;40,71;77,81;284,43;187,95;299,55;62,34;112,38;156,23;127,41;124,6;112,89;111,06;89,65;114,46;71,88;563,64;40,62;77,5;364,79;111,14;104,78;154,6;35,34;248,95;221,09;116,7;245,97;162,37;27,43;185,18;96,31;37,12;101,71;84,33
2018-12-26;65,54;89,04;73,04;69,62;210,99;187,86;64,13;217,86;295,17;227,43;50,03;33,68;44,57;187,63;57,69;244,59;110,17;31,04;65,41;82,28;99,96;50,82;29,12;259,4;49,33;63,22;121,29;39,97;77,44;282,61;185,6;293,35;62,02;111,19;153,99;126,71;124,54;111,09;110,78;88,66;114,76;70,56;553,71;39,99;75,7;363,29;108,88;103,34;150,83;34,83;239,11;217,97;117,43;243,35;161,84;27,71;181,19;96,51;37,19;102,02;82,92
2018-12-24;62,67;84,16;70,76;65,56;193,72;178,4;61,45;209,85;278,5;220,1;48,76;31,73;42,93;178,01;54,55;232,7;105,09;29,95;62,92;79,75;94,85;48,73;26,99;249;46,64;60,54;116,13;37,76;74,36;273,36;176,18;272,46;58,5;105,7;144,96;122,84;120,82;106,75;108,23;85,8;107,91;67,84;531,28;38,44;71,87;340,64;103,52;99,58;145;33,19;229,54;208,47;113,42;232,94;151,91;26,21;173,54;93;35,46;97,23;79,28
2018-12-21;63,29;84,92;71,98;67,27;199,17;180,21;62,9;214,26;280,6;225,45;49,82;32,83;44,44;181,3;56,26;236,58;110,65;30,44;63,7;81,7;98,48;49,82;27,08;251,96;48,07;62,62;120,08;38,41;75,96;274,64;184,94;278,86;58,67;108,22;148,67;128,09;124,12;109,42;108,34;88,6;110,38;69,51;545,33;39,75;73,85;344,6;106,45;102,82;150,73;34,45;238,17;215,79;114,52;238,34;156,5;26,46;176,56;95,11;35,65;99,38;81,68
2018-12-20;65,19;85,37;73,22;68,38;197,78;184,96;62,68;217,48;292,33;231,04;50,06;33,26;45,3;179,8;57,83;236,78;113,99;31,12;66,48;82,06;98,36;51,22;27,52;252,11;49,51;64,3;119,85;38,59;77,16;278,09;185,04;292,25;61,73;110,2;153,29;128,27;125,59;109,29;109,86;89,9;114,53;70,07;553,14;39,77;76,4;356,23;107,47;105,03;153,79;35,32;238,67;219,66;115,37;242,44;161,3;27,36;177,81;97,65;35,48;101,77;82,42
2018-12-19;66,83;83,52;76,31;69;201,56;185,49;64,05;222,24;292,69;234,93;50,39;33,98;46,13;193,3;59,46;243,59;118,77;32,73;68,59;84,08;100,65;53,38;28,37;257,61;51,22;64,2;122,25;39,68;78,42;283,29;183,9;303,4;62,75;113,79;157,31;127,61;128,4;109,11;110,63;91,26;117,28;70,34;558,05;39,79;78,2;360,7;109,53;108,14;158;36,38;245,14;228,36;116,06;250,31;158,66;27,72;182,31;99,35;35,96;104,56;83,44
2018-12-18;67,99;83,58;76,24;70,08;209,5;187,1;65,11;223,16;294,75;239,95;51,56;34,31;47,05;192,06;60,05;247,22;120,01;33,23;69,56;83,62;100,72;55,08;28,65;259,36;52,02;64,84;125,31;40,16;79,13;292,02;187,57;313,58;64,26;115,46;160,79;130,42;130,48;106,5;109,19;92;118,36;70,88;574,52;40,19;80,62;369;111,65;109,08;161,48;36,54;245,93;230,3;119,7;252,97;163,43;28,83;184,29;100,62;36,51;105,78;84,99
2018-12-17;67,85;84,93;77;69,75;206,97;190,08;64,19;225,85;313,1;243,02;50,92;34,05;47,93;198,66;60,71;244,46;120,25;34,24;70,69;85,36;100,37;56,7;28,43;266,69;51,67;65,12;123,12;40,26;79,74;303,22;183,79;310,89;64,82;115,66;160,58;129,14;133,8;108,36;111,9;91,85;120;71,73;572,34;40,87;80,88;375,5;110,76;110,55;160,11;36,7;245,75;228,87;118,49;258,07;166,17;28,84;184,58;102,03;37,17;107,25;84,94
2018-12-14;69,36;85,61;78,97;70,76;215,57;192,07;65,7;231,45;314,55;247,82;52,12;35,8;50,06;205,37;63,77;249,97;124,96;34,64;71,88;85,48;100,4;58,02;30,16;275,58;53,38;65,57;126,73;41,94;80,52;299,93;190,27;326,46;66,25;118,02;163,94;133;137,41;111,93;116,66;93,72;131,72;72,93;587,12;41,52;83,73;381,17;112,93;113,15;166,56;37,8;247,43;234,19;121,15;265,02;170,06;29,05;188,97;104,63;36,97;108,99;88,45
2018-12-13;71,14;87,71;81,89;72,18;217,23;197,53;66,95;236,89;320,14;250,28;53,64;36,98;52,39;211,95;66,44;256,88;127,92;36,05;73,37;88,34;102,5;59,4;30,75;280,45;54,65;67,35;136,32;42,84;83,79;312,5;194,97;334,62;67,29;121,5;170,75;147,84;139,71;114,86;122,86;95,5;142,79;75,34;599,58;42,25;86,05;378,51;115,33;114,44;172,86;38,92;256,43;241,52;131,97;272,15;173,42;30,04;191,19;107,12;37,72;112,36;90,94
